"DATASET","NLME_RESULT_ID","NLME_CURVE_ID","CELL_LINE_NAME","SANGER_MODEL_ID","CANCER_TYPE","DRUG_ID","DRUG_NAME","PUTATIVE_TARGET","PATHWAY_NAME","MIN_CONC","MAX_CONC","LN_IC50","AUC","RMSE","Z_SCORE","MAPK_flag","MAPK_status"
"GDSC2",343,16076701,"SW982","SIDM01161","Other Sarcomas",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,1.820149,0.821151,0.093011,-0.68989,"MAPK","MAPK"
"GDSC2",343,16076984,"T84","SIDM00782","Colorectal Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,2.884545,0.903224,0.117025,0.058549,"MAPK","MAPK"
"GDSC2",343,16077193,"TALL-1","SIDM00370","T-Lymphoblastic Leukemia",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,0.757272,0.745609,0.048956,-1.437261,NA,"Non-MAPK"
"GDSC2",343,16077334,"TGBC1TKB","SIDM00252","Biliary Tract Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,4.070206,0.926211,0.046575,0.892257,"MAPK","MAPK"
"GDSC2",343,16077536,"TGBC11TKB","SIDM00251","Gastric Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,2.963054,0.903536,0.05756,0.113753,"MAPK","MAPK"
"GDSC2",343,16077745,"THP-1","SIDM01172","Acute Myeloid Leukemia",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,1.042722,0.772333,0.12359,-1.236545,"MAPK","MAPK"
"GDSC2",343,16077996,"TUR","SIDM01205","Acute Myeloid Leukemia",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,2.445015,0.934429,0.065249,-0.250511,NA,"Non-MAPK"
"GDSC2",343,16078277,"TYK-nu","SIDM00321","Ovarian Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,1.312375,0.745671,0.107568,-1.046936,"MAPK","MAPK"
"GDSC2",343,16078570,"U-2-OS","SIDM01191","Osteosarcoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,2.184061,0.862805,0.08659,-0.434002,NA,"Non-MAPK"
"GDSC2",343,16078854,"U-698-M","SIDM00424","B-Cell Non-Hodgkin's Lymphoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,2.347264,0.902927,0.036547,-0.319245,NA,"Non-MAPK"
"GDSC2",343,16079065,"UACC-893","SIDM01186","Breast Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,2.188046,0.856985,0.139129,-0.431201,NA,"Non-MAPK"
"GDSC2",343,16079320,"UMC-11","SIDM01183","Other Solid Cancers",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,2.420082,0.868891,0.078418,-0.268043,NA,"Non-MAPK"
"GDSC2",343,16079603,"VMRC-RCZ","SIDM00317","Kidney Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,4.73529,0.910014,0.087638,1.359916,NA,"Non-MAPK"
"GDSC2",343,16079885,"WM-115","SIDM01000","Melanoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,3.26995,0.893985,0.071376,0.329549,"MAPK","MAPK"
"GDSC2",343,16080149,"WSU-NHL","SIDM00412","B-Cell Non-Hodgkin's Lymphoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,3.180619,0.94929,0.071811,0.266736,"MAPK","MAPK"
"GDSC2",343,16080423,"YAPC","SIDM00411","Pancreatic Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,4.902658,0.934451,0.032452,1.477602,"MAPK","MAPK"
"GDSC2",343,16080705,"YH-13","SIDM00316","Glioblastoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,4.129839,0.947647,0.055099,0.934188,NA,"Non-MAPK"
"GDSC2",343,16080990,"ZR-75-30","SIDM00971","Breast Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,6.964235,0.97765,0.039318,2.927218,"MAPK","MAPK"
"GDSC2",343,16081271,"RCC10RGB","SIDM00235","Kidney Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,2.264836,0.79053,0.117475,-0.377205,"MAPK","MAPK"
"GDSC2",343,16081554,"KURAMOCHI","SIDM00554","Ovarian Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,3.994165,0.92185,0.076715,0.838788,"MAPK","MAPK"
"GDSC2",343,16081834,"KM-H2","SIDM01018","Hodgkin's Lymphoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,2.198661,0.89527,0.049257,-0.423736,"MAPK","MAPK"
"GDSC2",343,16082115,"HuO-3N1","SIDM00584","Osteosarcoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,5.515509,0.976273,0.129294,1.908534,"MAPK","MAPK"
"GDSC2",343,16082395,"OE19","SIDM00479","Esophageal Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,3.535927,0.91578,0.057218,0.516574,NA,"Non-MAPK"
"GDSC2",343,16082604,"SUP-B8","SIDM01177","B-Lymphoblastic Leukemia",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,1.392142,0.843292,0.14864,-0.990847,NA,"Non-MAPK"
"GDSC2",343,16082784,"NCI-H838","SIDM01150","Non-Small Cell Lung Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,1.400326,0.795987,0.111404,-0.985093,NA,"Non-MAPK"
"GDSC2",343,16083033,"Ramos-2G6-4C10","SIDM01247","Burkitt's Lymphoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,4.194353,0.995494,0.018403,0.979551,NA,"Non-MAPK"
"GDSC2",343,16083471,"QIMR-WIL","SIDM00467","Acute Myeloid Leukemia",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,2.273481,0.917736,0.13409,-0.371126,NA,"Non-MAPK"
"GDSC2",343,16083724,"PSN1","SIDM00469","Pancreatic Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,-0.156888,0.614296,0.069747,-2.080061,"MAPK","MAPK"
"GDSC2",343,16083984,"OAW-42","SIDM00480","Ovarian Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,4.524719,0.953337,0.113046,1.211851,"MAPK","MAPK"
"GDSC2",343,16084259,"OE33","SIDM00477","Esophageal Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,2.888518,0.874257,0.081033,0.061342,NA,"Non-MAPK"
"GDSC2",343,16084542,"CW-2","SIDM00282","Colorectal Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,2.320352,0.88019,0.043408,-0.338169,"MAPK","MAPK"
"GDSC2",343,16084750,"CHP-126","SIDM00286","Neuroblastoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,4.494664,0.961912,0.060939,1.190718,NA,"Non-MAPK"
"GDSC2",343,16084891,"CGTH-W-1","SIDM01248","Thyroid Gland Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,3.706526,0.935214,0.056096,0.636532,NA,"Non-MAPK"
"GDSC2",343,16085174,"COLO-320-HSR","SIDM00842","Colorectal Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,1.246527,0.802264,0.050945,-1.093237,NA,"Non-MAPK"
"GDSC2",343,16085454,"ATN-1","SIDM00233","T-Lymphoblastic Leukemia",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,2.675438,0.940494,0.074338,-0.088486,"MAPK","MAPK"
"GDSC2",343,16085733,"CESS","SIDM00917","Acute Myeloid Leukemia",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,1.977048,0.873377,0.077684,-0.579566,NA,"Non-MAPK"
"GDSC2",343,16086015,"COLO-678","SIDM00957","Colorectal Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,2.807542,0.803573,0.083853,0.004403,"MAPK","MAPK"
"GDSC2",343,16086297,"COLO-684","SIDM00142","Endometrial Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,4.672436,0.958033,0.074551,1.31572,NA,"Non-MAPK"
"GDSC2",343,16086579,"COLO-668","SIDM00143","Small Cell Lung Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,3.119611,0.921505,0.048672,0.223838,"MAPK","MAPK"
"GDSC2",343,16086859,"LN-405","SIDM00343","Glioblastoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,5.088528,0.969947,0.079654,1.608298,NA,"Non-MAPK"
"GDSC2",343,16087140,"TGBC24TKB","SIDM00267","Biliary Tract Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,3.269452,0.901302,0.031664,0.329199,"MAPK","MAPK"
"GDSC2",343,16087349,"A388","SIDM00794","Other Solid Cancers",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,3.492126,0.9217,0.051043,0.485775,NA,"Non-MAPK"
"GDSC2",343,16087599,"BFTC-909","SIDM00988","Kidney Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,2.519298,0.891874,0.079138,-0.198278,NA,"Non-MAPK"
"GDSC2",343,16087881,"C2BBe1","SIDM01233","Colorectal Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,2.484055,0.823145,0.071469,-0.223059,NA,"Non-MAPK"
"GDSC2",343,16088091,"SCC-25","SIDM01082","Oral Cavity Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,3.632675,0.951736,0.047527,0.584603,"MAPK","MAPK"
"GDSC2",343,16088342,"AsPC-1","SIDM00899","Pancreatic Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,4.304105,0.865324,0.053741,1.056724,"MAPK","MAPK"
"GDSC2",343,16088623,"CA46","SIDM00907","Burkitt's Lymphoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,3.017985,0.916621,0.072967,0.152378,"MAPK","MAPK"
"GDSC2",343,16088906,"AU565","SIDM00898","Breast Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,3.187267,0.932558,0.079618,0.27141,NA,"Non-MAPK"
"GDSC2",343,16089187,"BALL-1","SIDM00287","B-Lymphoblastic Leukemia",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,2.064713,0.90532,0.067999,-0.517923,"MAPK","MAPK"
"GDSC2",343,16089469,"BL-41","SIDM00985","Burkitt's Lymphoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,3.183264,0.990671,0.094351,0.268596,NA,"Non-MAPK"
"GDSC2",343,16089668,"BV-173","SIDM00962","Chronic Myelogenous Leukemia",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,1.514177,0.829485,0.091896,-0.905037,NA,"Non-MAPK"
"GDSC2",343,16089951,"IA-LM","SIDM00306","Non-Small Cell Lung Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,4.025407,0.949557,0.093617,0.860756,"MAPK","MAPK"
"GDSC2",343,16090233,"TGW","SIDM00324","Neuroblastoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,1.975376,0.858625,0.155856,-0.580741,"MAPK","MAPK"
"GDSC2",343,16090512,"AN3-CA","SIDM00901","Endometrial Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,4.130485,0.965818,0.015241,0.934642,NA,"Non-MAPK"
"GDSC2",343,16090793,"A204","SIDM00798","Rhabdomyosarcoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,2.870538,0.87498,0.069106,0.048699,NA,"Non-MAPK"
"GDSC2",343,16091075,"NY","SIDM00569","Osteosarcoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,3.015768,0.909154,0.094828,0.150819,"MAPK","MAPK"
"GDSC2",343,16091355,"C3A","SIDM01237","Hepatocellular Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,5.15658,0.94495,0.074169,1.656149,"MAPK","MAPK"
"GDSC2",343,16091641,"A427","SIDM00810","Non-Small Cell Lung Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,1.889844,0.859314,0.184539,-0.640884,"MAPK","MAPK"
"GDSC2",343,16091897,"CAL-85-1","SIDM00928","Breast Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,3.240983,0.919686,0.05853,0.309181,NA,"Non-MAPK"
"GDSC2",343,16092179,"CHL-1","SIDM01228","Melanoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,3.088307,0.913192,0.060938,0.201826,"MAPK","MAPK"
"GDSC2",343,16092386,"RL","SIDM01089","B-Cell Non-Hodgkin's Lymphoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,3.232347,0.944325,0.027316,0.303109,NA,"Non-MAPK"
"GDSC2",343,16092566,"NCI-H146","SIDM00698","Small Cell Lung Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,2.878333,0.907423,0.098524,0.054181,NA,"Non-MAPK"
"GDSC2",343,16092819,"NCI-H1651","SIDM00744","Non-Small Cell Lung Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,3.809289,0.95349,0.060613,0.708791,"MAPK","MAPK"
"GDSC2",343,16093099,"RPMI-7951","SIDM01087","Melanoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,2.332644,0.885784,0.097118,-0.329525,"MAPK","MAPK"
"GDSC2",343,16093381,"SCC-4","SIDM01081","Oral Cavity Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,3.8448,0.938617,0.058907,0.733761,NA,"Non-MAPK"
"GDSC2",343,16093664,"SNU-C1","SIDM01197","Colorectal Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,1.666839,0.7896,0.081851,-0.797692,"MAPK","MAPK"
"GDSC2",343,16093929,"ST486","SIDM01198","Burkitt's Lymphoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,2.659304,0.923442,0.041052,-0.099831,NA,"Non-MAPK"
"GDSC2",343,16094093,"SW1990","SIDM01165","Pancreatic Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,3.227233,0.906337,0.065987,0.299513,"MAPK","MAPK"
"GDSC2",343,16094254,"UACC-812","SIDM01187","Breast Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,4.385231,0.947079,0.048641,1.113769,NA,"Non-MAPK"
"GDSC2",343,16094534,"SCC-15","SIDM01083","Oral Cavity Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,2.48771,0.866048,0.099002,-0.220489,NA,"Non-MAPK"
"GDSC2",343,16094802,"CAPAN-2","SIDM00943","Pancreatic Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,3.250461,0.863334,0.062742,0.315846,"MAPK","MAPK"
"GDSC2",343,16095076,"CAL-27","SIDM00937","Oral Cavity Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,2.560661,0.8779,0.111077,-0.169193,"MAPK","MAPK"
"GDSC2",343,16095286,"BC-3","SIDM00895","B-Cell Non-Hodgkin's Lymphoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,2.7692,0.962592,0.143906,-0.022557,NA,"Non-MAPK"
"GDSC2",343,16095538,"BC-1","SIDM00896","B-Cell Non-Hodgkin's Lymphoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,1.427986,0.834596,0.154963,-0.965643,NA,"Non-MAPK"
"GDSC2",343,16095818,"A704","SIDM00849","Kidney Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,4.93691,0.970984,0.016007,1.501687,"MAPK","MAPK"
"GDSC2",343,16096099,"A101D","SIDM00801","Melanoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,1.348985,0.773484,0.0995,-1.021194,"MAPK","MAPK"
"GDSC2",343,16096382,"769-P","SIDM00803","Kidney Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,3.460376,0.924636,0.036624,0.463449,NA,"Non-MAPK"
"GDSC2",343,16096662,"23132-87","SIDM00980","Gastric Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,2.589829,0.890967,0.062927,-0.148683,NA,"Non-MAPK"
"GDSC2",343,16096872,"A431","SIDM00995","Other Solid Cancers",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,2.252292,0.856864,0.159819,-0.386026,NA,"Non-MAPK"
"GDSC2",343,16097125,"BFTC-905","SIDM00989","Bladder Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,0.352199,0.689814,0.073189,-1.722092,NA,"Non-MAPK"
"GDSC2",343,16097408,"CAL-51","SIDM00933","Breast Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,2.281082,0.861373,0.135802,-0.365782,"MAPK","MAPK"
"GDSC2",343,16097690,"SCC-3","SIDM00384","B-Cell Non-Hodgkin's Lymphoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,1.76504,0.875536,0.044694,-0.728641,NA,"Non-MAPK"
"GDSC2",343,16097900,"RERF-LC-MS","SIDM00355","Non-Small Cell Lung Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,1.212125,0.783359,0.052271,-1.117428,"MAPK","MAPK"
"GDSC2",343,16098153,"GAK","SIDM00543","Melanoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,1.753056,0.831328,0.098885,-0.737067,NA,"Non-MAPK"
"GDSC2",343,16098433,"AM-38","SIDM00492","Glioblastoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,1.487532,0.799331,0.055097,-0.923773,"MAPK","MAPK"
"GDSC2",343,16098715,"A4-Fuk","SIDM00502","B-Lymphoblastic Leukemia",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,-0.377161,0.604386,0.082247,-2.234948,"MAPK","MAPK"
"GDSC2",343,16098993,"A3-KAW","SIDM00495","B-Cell Non-Hodgkin's Lymphoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,0.543724,0.73439,0.099017,-1.58742,"MAPK","MAPK"
"GDSC2",343,16099275,"DOK","SIDM00540","Oral Cavity Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,0.698149,0.709008,0.083423,-1.478834,NA,"Non-MAPK"
"GDSC2",343,16099442,"COR-L279","SIDM00511","Small Cell Lung Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,4.281388,0.977274,0.090421,1.040751,"MAPK","MAPK"
"GDSC2",343,16099694,"CHP-134","SIDM00285","Neuroblastoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,3.030153,0.933524,0.140266,0.160935,NA,"Non-MAPK"
"GDSC2",343,16099962,"NEC8","SIDM00243","Other Solid Cancers",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,3.798919,0.986292,0.0774,0.701498,"MAPK","MAPK"
"GDSC2",343,16100243,"CAS-1","SIDM00212","Glioblastoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,2.807555,0.860023,0.082383,0.004413,NA,"Non-MAPK"
"GDSC2",343,16100523,"ALL-PO","SIDM00211","B-Lymphoblastic Leukemia",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,1.887292,0.883474,0.062637,-0.642678,"MAPK","MAPK"
"GDSC2",343,16100804,"OCI-AML2","SIDM00446","Acute Myeloid Leukemia",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,-0.771339,0.553912,0.060919,-2.512118,NA,"Non-MAPK"
"GDSC2",343,16101088,"MFM-223","SIDM00332","Breast Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,3.203163,0.874613,0.077077,0.282588,NA,"Non-MAPK"
"GDSC2",343,16101372,"CML-T1","SIDM00958","Chronic Myelogenous Leukemia",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,2.773849,0.947277,0.12162,-0.019288,"MAPK","MAPK"
"GDSC2",343,16101654,"CAL-54","SIDM00932","Kidney Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,0.605243,0.689762,0.137674,-1.544162,NA,"Non-MAPK"
"GDSC2",343,16101936,"EFO-21","SIDM01052","Ovarian Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,3.707015,0.854686,0.060993,0.636875,NA,"Non-MAPK"
"GDSC2",343,16102219,"LS-1034","SIDM00681","Colorectal Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,2.540387,0.890516,0.063053,-0.183449,"MAPK","MAPK"
"GDSC2",343,16102501,"22RV1","SIDM00499","Prostate Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,3.153669,0.880554,0.053048,0.247786,"MAPK","MAPK"
"GDSC2",343,16102781,"8505C","SIDM00996","Thyroid Gland Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,3.018803,0.885353,0.105153,0.152954,"MAPK","MAPK"
"GDSC2",343,16103061,"B-CPAP","SIDM00992","Thyroid Gland Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,2.886137,0.889611,0.129904,0.059669,"MAPK","MAPK"
"GDSC2",343,16103342,"BPH-1","SIDM00964","Non-Cancerous",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,0.621085,0.695726,0.047073,-1.533022,NA,"Non-MAPK"
"GDSC2",343,16103515,"CAL-148","SIDM00938","Breast Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,4.122496,0.966518,0.041169,0.929024,NA,"Non-MAPK"
"GDSC2",343,16103798,"CAL-39","SIDM00935","Other Solid Cancers",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,0.119403,0.656111,0.096362,-1.885785,NA,"Non-MAPK"
"GDSC2",343,16104081,"CaR-1","SIDM00488","Colorectal Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,3.844214,0.944998,0.062713,0.733348,NA,"Non-MAPK"
"GDSC2",343,16104362,"HDLM-2","SIDM01064","Hodgkin's Lymphoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,1.138667,0.777455,0.131742,-1.169081,NA,"Non-MAPK"
"GDSC2",343,16104643,"HO-1-N-1","SIDM00592","Oral Cavity Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,1.4161,0.808534,0.115233,-0.974001,"MAPK","MAPK"
"GDSC2",343,16104923,"HTC-C3","SIDM00496","Thyroid Gland Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,0.305514,0.667683,0.141406,-1.754919,"MAPK","MAPK"
"GDSC2",343,16105094,"KGN","SIDM00302","Other Solid Cancers",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,3.006889,0.898727,0.11102,0.144576,"MAPK","MAPK"
"GDSC2",343,16105374,"KLE","SIDM00686","Endometrial Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,4.567752,0.918763,0.087311,1.24211,"MAPK","MAPK"
"GDSC2",343,16105584,"KNS-81-FD","SIDM01210","Glioblastoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,4.177688,0.937565,0.02678,0.967833,NA,"Non-MAPK"
"GDSC2",343,16105764,"KP-N-RT-BM-1","SIDM00557","Neuroblastoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,3.43896,0.936026,0.044773,0.44839,"MAPK","MAPK"
"GDSC2",343,16106015,"K5","SIDM00056","Thyroid Gland Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,1.191447,0.764514,0.055931,-1.131967,"MAPK","MAPK"
"GDSC2",343,16106296,"L-363","SIDM00312","Plasma Cell Myeloma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,2.604323,0.944809,0.223474,-0.138492,NA,"Non-MAPK"
"GDSC2",343,16106577,"MDA-MB-415","SIDM00630","Breast Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,3.196816,0.940792,0.070879,0.278125,"MAPK","MAPK"
"GDSC2",343,16106864,"NCI-H250","SIDM00721","Small Cell Lung Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,6.21767,0.979901,0.047811,2.402265,"MAPK","MAPK"
"GDSC2",343,16107114,"NCI-H1975","SIDM00759","Non-Small Cell Lung Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,1.355902,0.770919,0.122756,-1.01633,NA,"Non-MAPK"
"GDSC2",343,16107323,"SW954","SIDM01157","Other Solid Cancers",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,2.050091,0.865849,0.079258,-0.528205,NA,"Non-MAPK"
"GDSC2",343,16107503,"TE-441-T","SIDM01173","Rhabdomyosarcoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,5.463413,0.981387,0.046934,1.871902,"MAPK","MAPK"
"GDSC2",343,16107687,"MKN7","SIDM00560","Gastric Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,3.895176,0.914674,0.06496,0.769182,"MAPK","MAPK"
"GDSC2",343,16107950,"MDA-MB-157","SIDM00529","Breast Carcinoma",1908,"Ulixertinib","ERK1, ERK2","ERK MAPK signaling",0.010005,10,3.886164,0.950746,0.060436,0.762846,"MAPK","MAPK"
